id,label
2998,3
2999,4
3000,3
3001,3
3002,3
3003,5
3004,3
3005,4
3006,6
3007,3
3008,5
3009,4
3010,2
3011,2
3012,2
3013,5
3014,3
3015,3
3016,3
3017,6
3018,6
3019,3
3020,6
3021,3
3022,5
3023,6
3024,5
3025,6
3026,5
3027,6
3028,3
3029,4
3030,3
3031,3
3032,4
3033,5
3034,6
3035,5
3036,6
3037,3
3038,5
3039,5
3040,4
3041,6
3042,5
3043,3
3044,5
3045,3
3046,3
3047,5
3048,6
3049,5
3050,3
3051,3
3052,3
3053,3
3054,2
3055,3
3056,3
3057,5
3058,6
3059,3
3060,3
3061,3
3062,3
3063,3
3064,2
3065,6
3066,5
3067,5
3068,3
3069,6
3070,3
3071,4
3072,2
3073,5
3074,3
3075,5
3076,5
3077,3
3078,5
3079,6
3080,3
3081,5
3082,5
3083,3
3084,5
3085,3
3086,5
3087,5
3088,2
3089,6
3090,5
3091,2
3092,3
3093,3
3094,6
3095,2
3096,3
3097,3
3098,6
3099,3
3100,2
3101,3
3102,3
3103,3
3104,4
3105,6
3106,3
3107,3
3108,3
3109,5
3110,6
3111,3
3112,5
3113,3
3114,6
3115,6
3116,4
3117,6
3118,6
3119,6
3120,6
3121,3
3122,3
3123,0
3124,6
3125,3
3126,5
3127,4
3128,6
3129,4
3130,3
3131,3
3132,4
3133,5
3134,3
3135,5
3136,6
3137,3
3138,5
3139,5
3140,4
3141,5
3142,6
3143,6
3144,3
3145,3
3146,5
3147,6
3148,5
3149,3
3150,3
3151,6
3152,3
3153,6
3154,4
3155,2
3156,3
3157,4
3158,4
3159,6
3160,4
3161,3
3162,2
3163,5
3164,0
3165,5
3166,3
3167,3
3168,5
3169,4
3170,6
3171,6
3172,4
3173,5
3174,3
3175,5
3176,5
3177,3
3178,5
3179,3
3180,4
3181,3
3182,6
3183,5
3184,2
3185,5
3186,3
3187,3
3188,3
3189,5
3190,6
3191,4
3192,5
3193,5
3194,2
3195,2
3196,5
3197,3
3198,0
3199,3
3200,6
3201,3
3202,6
3203,3
3204,3
3205,3
3206,5
3207,3
3208,4
3209,6
3210,6
3211,5
3212,4
3213,3
3214,5
3215,6
3216,3
3217,3
3218,6
3219,5
3220,5
3221,5
3222,0
3223,6
3224,3
3225,5
3226,6
3227,6
3228,0
3229,6
3230,0
3231,3
3232,3
3233,6
3234,6
3235,6
3236,3
3237,6
3238,2
3239,3
3240,5
3241,6
3242,6
3243,5
3244,5
3245,3
3246,5
3247,3
3248,6
3249,3
3250,3
3251,6
3252,5
3253,3
3254,4
3255,3
3256,5
3257,5
3258,6
3259,5
3260,5
3261,2
3262,5
3263,3
3264,6
3265,5
3266,4
3267,4
3268,3
3269,5
3270,2
3271,3
3272,6
3273,3
3274,6
3275,3
3276,3
3277,6
3278,3
3279,6
3280,4
3281,3
3282,0
3283,3
3284,3
3285,4
3286,3
3287,6
3288,6
3289,5
3290,6
3291,6
3292,3
3293,6
3294,3
3295,5
3296,4
3297,4
3298,2
3299,6
3300,6
3301,6
3302,3
3303,3
3304,3
3305,4
3306,5
3307,6
3308,4
3309,4
3310,5
3311,3
3312,3
3313,3
3314,3
3315,3
3316,0
3317,6
3318,3
3319,6
3320,5
3321,6
3322,5
3323,3
3324,6
3325,0
3326,4
3327,6
3328,6
3329,2
3330,3
3331,5
3332,6
3333,3
3334,3
3335,5
3336,4
3337,3
3338,3
3339,3
3340,6
3341,6
3342,2
3343,5
3344,6
3345,5
3346,3
3347,3
3348,6
3349,6
3350,0
3351,3
3352,5
3353,3
3354,3
3355,6
3356,6
3357,6
3358,5
3359,5
3360,3
3361,5
3362,6
3363,3
3364,6
3365,4
3366,4
3367,5
3368,4
3369,5
3370,6
3371,3
3372,5
3373,6
3374,2
3375,3
3376,6
3377,3
3378,6
3379,5
3380,2
3381,6
3382,0
3383,6
3384,2
3385,5
3386,3
3387,5
3388,0
3389,5
3390,3
3391,3
3392,3
3393,3
3394,3
3395,2
3396,3
3397,6
3398,3
3399,3
3400,5
3401,0
3402,6
3403,6
3404,0
3405,6
3406,3
3407,6
3408,3
3409,4
3410,5
3411,5
3412,2
3413,3
3414,5
3415,6
3416,5
3417,4
3418,3
3419,6
3420,2
3421,5
3422,6
3423,5
3424,5
3425,0
3426,3
3427,6
3428,4
3429,4
3430,5
3431,3
3432,1
3433,3
3434,6
3435,5
3436,6
3437,5
3438,6
3439,5
3440,6
3441,5
3442,5
3443,5
3444,4
3445,6
3446,2
3447,3
3448,6
3449,3
3450,6
3451,3
3452,5
3453,3
3454,6
3455,5
3456,5
3457,5
3458,3
3459,6
3460,3
3461,3
3462,6
3463,3
3464,5
3465,5
3466,6
3467,5
3468,3
3469,2
3470,5
3471,2
3472,4
3473,3
3474,3
3475,3
3476,3
3477,6
3478,3
3479,3
3480,5
3481,3
3482,0
3483,3
3484,6
3485,3
3486,6
3487,0
3488,6
3489,4
3490,5
3491,0
3492,2
3493,6
3494,4
3495,4
3496,2
3497,3
3498,2
3499,4
3500,2
3501,3
3502,6
3503,5
3504,6
3505,5
3506,6
3507,3
3508,3
3509,0
3510,6
3511,6
3512,3
3513,6
3514,5
3515,6
3516,6
3517,2
3518,3
3519,5
3520,5
3521,3
3522,2
3523,5
3524,6
3525,3
3526,2
3527,2
3528,3
3529,6
3530,6
3531,4
3532,4
3533,3
3534,5
3535,3
3536,5
3537,3
3538,5
3539,6
3540,3
3541,5
3542,2
3543,0
3544,6
3545,3
3546,4
3547,2
3548,2
3549,4
3550,3
3551,5
3552,6
3553,0
3554,3
3555,5
3556,5
3557,5
3558,2
3559,6
3560,6
3561,5
3562,2
3563,5
3564,0
3565,5
3566,3
3567,5
3568,5
3569,3
3570,3
3571,6
3572,6
3573,3
3574,5
3575,5
3576,5
3577,6
3578,6
3579,6
3580,3
3581,6
3582,2
3583,3
3584,3
3585,3
3586,5
3587,4
3588,6
3589,3
3590,4
3591,6
3592,6
3593,0
3594,3
3595,4
3596,6
3597,5
3598,6
3599,5
3600,3
3601,6
3602,6
3603,3
3604,6
3605,5
3606,5
3607,3
3608,5
3609,3
3610,4
3611,6
3612,2
3613,3
3614,5
3615,5
3616,5
3617,6
3618,3
3619,4
3620,4
3621,4
3622,6
3623,0
3624,6
3625,3
3626,6
3627,3
3628,4
3629,6
3630,6
3631,6
3632,4
3633,6
3634,4
3635,0
3636,6
3637,6
3638,3
3639,4
3640,3
3641,3
3642,3
3643,4
3644,3
3645,2
3646,6
3647,6
3648,2
3649,3
3650,5
3651,0
3652,6
3653,3
3654,2
3655,3
3656,5
3657,5
3658,6
3659,3
3660,3
3661,3
3662,6
3663,3
3664,6
3665,6
3666,3
3667,5
3668,0
3669,2
3670,3
3671,5
3672,6
3673,3
3674,3
3675,3
3676,3
3677,6
3678,5
3679,5
3680,3
3681,4
3682,5
3683,5
3684,6
3685,3
3686,5
3687,2
3688,5
3689,5
3690,3
3691,6
3692,3
3693,3
3694,4
3695,5
3696,5
3697,3
3698,3
3699,0
3700,3
3701,0
3702,5
3703,3
3704,6
3705,5
3706,6
3707,3
3708,3
3709,3
3710,3
3711,5
3712,6
3713,5
3714,3
3715,3
3716,3
3717,3
3718,3
3719,6
3720,3
3721,5
3722,6
3723,5
3724,3
3725,6
3726,6
3727,3
3728,0
3729,4
3730,3
3731,6
3732,5
3733,5
3734,6
3735,5
3736,5
3737,5
3738,5
3739,6
3740,6
3741,5
3742,6
3743,6
3744,3
3745,6
3746,6
3747,6
3748,3
3749,3
3750,6
3751,3
3752,3
3753,5
3754,5
3755,2
3756,5
3757,3
3758,6
3759,5
3760,5
3761,3
3762,3
3763,5
3764,5
3765,3
3766,6
3767,5
3768,5
3769,3
3770,6
3771,5
3772,6
3773,3
3774,6
3775,5
3776,5
3777,6
3778,6
3779,3
3780,6
3781,6
3782,5
3783,6
3784,6
3785,5
3786,6
3787,5
3788,3
3789,5
3790,4
3791,4
3792,3
3793,6
3794,4
3795,3
3796,5
3797,4
3798,6
3799,4
3800,6
3801,5
3802,3
3803,3
3804,5
3805,5
3806,5
3807,6
3808,3
3809,4
3810,6
3811,5
3812,5
3813,3
3814,3
3815,5
3816,6
3817,5
3818,3
3819,3
3820,0
3821,5
3822,6
3823,2
3824,3
3825,4
3826,3
3827,3
3828,3
3829,3
3830,4
3831,0
3832,0
3833,6
3834,3
3835,4
3836,2
3837,3
3838,5
3839,4
3840,5
3841,3
3842,3
3843,6
3844,6
3845,3
3846,3
3847,4
3848,4
3849,3
3850,6
3851,3
3852,6
3853,4
3854,4
3855,3
3856,6
3857,6
3858,6
3859,3
3860,2
3861,3
3862,0
3863,4
3864,3
3865,3
3866,3
3867,6
3868,6
3869,6
3870,5
3871,3
3872,3
3873,6
3874,4
3875,4
3876,4
3877,3
3878,5
3879,3
3880,2
3881,3
3882,6
3883,4
3884,5
3885,3
3886,3
3887,3
3888,6
3889,5
3890,2
3891,0
3892,5
3893,2
3894,3
3895,4
3896,6
3897,6
3898,3
3899,6
3900,5
3901,2
3902,5
3903,5
3904,6
3905,3
3906,3
3907,6
3908,5
3909,3
3910,6
3911,6
3912,3
3913,6
3914,2
3915,3
3916,6
3917,4
3918,3
3919,4
3920,5
3921,5
3922,4
3923,6
3924,5
3925,6
3926,5
3927,3
3928,4
3929,4
3930,2
3931,3
3932,4
3933,4
3934,2
3935,3
3936,5
3937,4
3938,5
3939,3
3940,6
3941,0
3942,6
3943,5
3944,6
3945,6
3946,3
3947,4
3948,3
3949,3
3950,3
3951,3
3952,4
3953,3
3954,5
3955,5
3956,6
3957,3
3958,3
3959,3
3960,3
3961,3
3962,6
3963,6
3964,0
3965,3
3966,3
3967,4
3968,3
3969,6
3970,3
3971,5
3972,5
3973,6
3974,3
3975,3
3976,5
3977,6
3978,6
3979,6
3980,5
3981,3
3982,4
3983,4
3984,6
3985,4
3986,2
3987,5
3988,4
3989,5
3990,3
3991,6
3992,2
3993,5
3994,6
3995,6
3996,6
3997,6
3998,4
3999,5
4000,3
4001,4
4002,4
4003,6
4004,6
4005,5
4006,0
4007,5
4008,6
4009,0
4010,0
4011,6
4012,3
4013,5
4014,3
4015,3
4016,5
4017,6
4018,3
4019,3
4020,6
4021,5
4022,3
4023,3
4024,3
4025,5
4026,4
4027,3
4028,3
4029,5
4030,5
4031,4
4032,5
4033,6
4034,3
4035,4
4036,6
4037,4
4038,3
4039,0
4040,5
4041,3
4042,6
4043,4
4044,5
4045,2
4046,3
4047,3
4048,3
4049,4
4050,3
4051,5
4052,4
4053,5
4054,3
4055,3
4056,3
4057,2
4058,3
4059,4
4060,3
4061,6
4062,5
4063,5
4064,3
4065,5
4066,6
4067,3
4068,3
4069,2
4070,5
4071,5
4072,0
4073,6
4074,3
4075,6
4076,5
4077,6
4078,5
4079,6
4080,5
4081,6
4082,3
4083,6
4084,6
4085,2
4086,2
4087,3
4088,3
4089,2
4090,2
4091,5
4092,4
4093,5
4094,3
4095,5
4096,6
4097,5
4098,3
4099,3
4100,4
4101,6
4102,5
4103,5
4104,4
4105,4
4106,5
4107,3
4108,6
4109,3
4110,6
4111,3
4112,5
4113,5
4114,5
4115,6
4116,3
4117,3
4118,3
4119,6
4120,4
4121,3
4122,6
4123,3
4124,2
4125,3
4126,3
4127,3
4128,3
4129,5
4130,6
4131,6
4132,2
4133,5
4134,0
4135,5
4136,5
4137,3
4138,5
4139,5
4140,3
4141,3
4142,6
4143,6
4144,2
4145,6
4146,6
4147,3
4148,0
4149,0
4150,3
4151,6
4152,5
4153,6
4154,0
4155,3
4156,3
4157,5
4158,6
4159,3
4160,3
4161,6
4162,3
4163,3
4164,0
4165,3
4166,6
4167,3
4168,6
4169,5
4170,3
4171,5
4172,3
4173,4
4174,3
4175,5
4176,5
4177,3
4178,3
4179,5
4180,3
4181,3
4182,5
4183,3
4184,6
4185,5
4186,3
4187,3
4188,3
4189,5
4190,3
4191,6
4192,6
4193,3
4194,6
4195,3
4196,6
4197,3
4198,3
4199,3
4200,0
4201,0
4202,5
4203,4
4204,3
4205,5
4206,2
4207,3
4208,3
4209,4
4210,3
4211,3
4212,6
4213,3
4214,5
4215,5
4216,5
4217,4
4218,3
4219,6
4220,6
4221,3
4222,5
4223,4
4224,4
4225,3
4226,3
4227,5
4228,3
4229,3
4230,5
4231,3
4232,6
4233,3
4234,5
4235,3
4236,4
4237,5
4238,3
4239,5
4240,5
4241,3
4242,2
4243,3
4244,3
4245,3
4246,3
4247,4
4248,6
4249,3
4250,2
4251,3
4252,2
4253,6
4254,3
4255,2
4256,3
4257,3
4258,3
4259,5
4260,6
4261,3
4262,3
4263,5
4264,5
4265,4
4266,3
4267,5
4268,6
4269,6
4270,5
4271,2
4272,3
4273,4
4274,3
4275,6
4276,5
4277,5
4278,2
4279,5
4280,5
4281,4
4282,2
4283,3
4284,5
4285,0
4286,3
4287,5
4288,3
4289,3
4290,4
4291,5
4292,3
4293,3
4294,5
4295,0
4296,3
4297,3
4298,4
4299,2
4300,3
4301,3
4302,6
4303,5
4304,6
4305,4
4306,4
4307,6
4308,3
4309,3
4310,6
4311,2
4312,5
4313,6
4314,3
4315,3
4316,3
4317,4
4318,5
4319,6
4320,3
4321,3
4322,3
4323,3
4324,6
4325,0
4326,2
4327,6
4328,6
4329,6
4330,5
4331,6
4332,6
4333,5
4334,3
4335,5
4336,3
4337,3
4338,6
4339,3
4340,6
4341,3
4342,5
4343,6
4344,6
4345,5
4346,5
4347,4
4348,5
4349,6
4350,2
4351,3
4352,6
4353,3
4354,3
4355,2
4356,3
4357,6
4358,5
4359,3
4360,6
4361,3
4362,5
4363,5
4364,3
4365,4
4366,0
4367,4
4368,6
4369,2
4370,5
4371,5
4372,4
4373,5
4374,6
4375,5
4376,6
4377,3
4378,3
4379,3
4380,2
4381,5
4382,3
4383,3
4384,3
4385,6
4386,5
4387,3
4388,3
4389,5
4390,3
4391,6
4392,3
4393,3
4394,6
4395,6
4396,0
4397,5
4398,3
4399,6
4400,4
4401,5
4402,6
4403,5
4404,5
4405,4
4406,3
4407,3
4408,5
4409,3
4410,3
4411,2
4412,3
4413,6
4414,6
4415,3
4416,4
4417,3
4418,6
4419,3
4420,3
4421,2
4422,2
4423,3
4424,3
4425,3
4426,3
4427,2
4428,2
4429,3
4430,2
4431,6
4432,6
4433,5
4434,5
4435,3
4436,3
4437,6
4438,5
4439,3
4440,3
4441,6
4442,3
4443,5
4444,3
4445,6
4446,4
4447,3
4448,3
4449,5
4450,6
4451,6
4452,3
4453,5
4454,6
4455,3
4456,3
4457,3
4458,3
4459,3
4460,4
4461,3
4462,2
4463,6
4464,3
4465,3
4466,3
4467,3
4468,3
4469,6
4470,3
4471,5
4472,3
4473,5
4474,5
4475,3
4476,5
4477,6
4478,3
4479,3
4480,5
4481,2
4482,3
4483,5
4484,3
4485,3
4486,2
4487,6
4488,4
4489,3
4490,3
4491,0
4492,5
4493,5
4494,5
4495,5
4496,3
4497,3
4498,3
4499,3
4500,6
4501,3
4502,5
4503,3
4504,6
4505,5
4506,2
4507,3
4508,3
4509,5
4510,4
4511,3
4512,0
4513,3
4514,3
4515,2
4516,3
4517,5
4518,6
4519,3
4520,0
4521,3
4522,3
4523,5
4524,3
4525,5
4526,6
4527,2
4528,6
4529,0
4530,2
4531,4
4532,5
4533,5
4534,5
4535,4
4536,5
4537,3
4538,4
4539,5
4540,6
4541,3
4542,5
4543,3
4544,3
4545,3
4546,5
4547,2
4548,4
4549,6
4550,6
4551,3
4552,4
4553,6
4554,3
4555,6
4556,6
4557,6
4558,3
4559,3
4560,0
4561,4
4562,3
4563,5
4564,6
4565,3
4566,3
4567,4
4568,3
4569,3
4570,3
4571,4
4572,4
4573,3
4574,3
4575,3
4576,4
4577,6
4578,6
4579,3
4580,5
4581,5
4582,6
4583,3
4584,3
4585,5
4586,6
4587,5
4588,6
4589,3
4590,5
4591,5
4592,3
4593,0
4594,3
4595,3
4596,6
4597,5
4598,4
4599,2
4600,6
4601,6
4602,0
4603,5
4604,5
4605,5
4606,4
4607,2
4608,2
4609,6
4610,3
4611,3
4612,3
4613,3
4614,3
4615,5
4616,3
4617,5
4618,3
4619,0
4620,5
4621,6
4622,3
4623,6
4624,6
4625,5
4626,5
4627,6
4628,3
4629,5
4630,6
4631,3
4632,6
4633,3
4634,3
4635,4
4636,5
4637,3
4638,5
4639,5
4640,6
4641,3
4642,2
4643,4
4644,6
4645,4
4646,4
4647,2
4648,3
4649,2
4650,5
4651,4
4652,4
4653,2
4654,3
4655,5
4656,2
4657,3
4658,3
4659,3
4660,6
4661,6
4662,2
4663,4
4664,5
4665,5
4666,3
4667,5
4668,6
4669,3
4670,2
4671,5
4672,6
4673,3
4674,5
4675,4
4676,5
4677,3
4678,6
4679,3
4680,5
4681,3
4682,4
4683,6
4684,5
4685,6
4686,6
4687,4
4688,4
4689,5
4690,6
4691,0
4692,3
4693,5
4694,5
4695,5
4696,5
4697,6
4698,3
4699,4
4700,4
4701,2
4702,3
4703,5
4704,3
4705,5
4706,3
4707,2
4708,6
4709,3
4710,5
4711,3
4712,4
4713,3
4714,3
4715,6
4716,6
4717,6
4718,6
4719,6
4720,5
4721,5
4722,5
4723,2
4724,0
4725,4
4726,4
4727,3
4728,6
4729,4
4730,5
4731,5
4732,3
4733,3
4734,0
4735,5
4736,4
4737,4
4738,2
4739,5
4740,3
4741,3
4742,3
4743,6
4744,5
4745,3
4746,4
4747,6
4748,4
4749,5
4750,5
4751,3
4752,5
4753,3
4754,3
4755,3
4756,5
4757,5
4758,3
4759,4
4760,3
4761,3
4762,5
4763,3
4764,5
4765,3
4766,6
4767,5
4768,3
4769,3
4770,3
4771,3
4772,3
4773,3
4774,5
4775,3
4776,6
4777,3
4778,5
4779,5
4780,6
4781,2
4782,6
4783,4
4784,4
4785,6
4786,3
4787,6
4788,3
4789,5
4790,6
4791,5
4792,3
4793,6
4794,6
4795,3
4796,0
4797,3
4798,3
4799,3
4800,3
4801,6
4802,5
4803,4
4804,6
4805,3
4806,4
4807,5
4808,5
4809,3
4810,2
4811,4
4812,6
4813,3
4814,4
4815,3
4816,3
4817,2
4818,3
4819,6
4820,6
4821,4
4822,5
4823,3
4824,3
4825,4
4826,6
4827,6
4828,2
4829,3
4830,3
4831,3
4832,3
4833,0
4834,3
4835,3
4836,6
4837,5
4838,2
4839,5
4840,4
4841,3
4842,3
4843,3
4844,2
4845,6
4846,3
4847,4
4848,2
4849,2
4850,3
4851,6
4852,3
4853,6
4854,5
4855,3
4856,4
4857,4
4858,5
4859,3
4860,5
4861,3
4862,2
4863,6
4864,5
4865,3
4866,4
4867,5
4868,6
4869,5
4870,0
4871,5
4872,5
4873,5
4874,3
4875,2
4876,6
4877,6
4878,2
4879,3
4880,6
4881,6
4882,5
4883,6
4884,5
4885,5
4886,6
4887,5
4888,6
4889,3
4890,4
4891,5
4892,4
4893,5
4894,3
4895,6
4896,2
4897,3
4898,4
4899,3
4900,4
4901,3
4902,6
4903,5
4904,4
4905,6
4906,5
4907,6
4908,5
4909,5
4910,5
4911,5
4912,4
4913,5
4914,6
4915,3
4916,5
4917,6
4918,2
4919,6
4920,4
4921,3
4922,5
4923,5
4924,6
4925,3
4926,3
4927,3
4928,3
4929,6
4930,6
4931,4
4932,5
4933,3
4934,3
4935,5
4936,3
4937,6
4938,5
4939,6
4940,3
4941,5
4942,5
4943,3
4944,3
4945,3
4946,3
4947,3
4948,3
4949,0
4950,3
4951,6
4952,3
4953,5
4954,3
4955,5
4956,5
4957,3
4958,6
4959,5
4960,6
4961,5
4962,3
4963,3
4964,5
4965,5
4966,3
4967,3
4968,3
4969,5
4970,4
4971,6
4972,6
4973,0
4974,3
4975,4
4976,6
4977,6
4978,6
4979,3
4980,6
4981,3
4982,6
4983,2
4984,3
4985,6
4986,3
4987,2
4988,3
4989,4
4990,5
4991,3
4992,2
4993,5
4994,5
4995,4
4996,5
4997,0
4998,4
4999,6
5000,5
5001,5
5002,3
5003,3
5004,3
5005,6
5006,4
5007,4
5008,6
5009,2
5010,3
5011,2
5012,3
5013,3
5014,3
5015,6
5016,4
5017,4
5018,5
5019,5
5020,5
5021,3
5022,3
5023,6
5024,6
5025,5
5026,5
5027,3
5028,5
5029,2
5030,5
5031,6
5032,3
5033,0
5034,3
5035,4
5036,5
5037,5
5038,3
5039,4
5040,4
5041,4
5042,5
5043,5
5044,3
5045,5
5046,5
5047,4
5048,5
5049,6
5050,5
5051,6
5052,3
5053,3
5054,2
5055,4
5056,5
5057,2
5058,3
5059,6
5060,3
5061,6
5062,3
5063,2
5064,4
5065,3
5066,6
5067,2
5068,5
5069,4
5070,5
5071,4
5072,3
5073,5
5074,6
5075,5
5076,6
5077,3
5078,6
5079,2
5080,5
5081,3
5082,4
5083,6
5084,5
5085,5
5086,3
5087,2
5088,3
5089,3
5090,6
5091,2
5092,5
5093,3
5094,3
5095,5
5096,3
5097,4
5098,6
5099,3
5100,5
5101,5
5102,3
5103,2
5104,3
5105,4
5106,5
5107,6
5108,3
5109,3
5110,3
5111,2
5112,5
5113,4
5114,2
5115,6
5116,5
5117,4
5118,6
5119,4
5120,6
5121,5
5122,6
5123,5
5124,6
5125,3
5126,5
5127,3
5128,5
5129,3
5130,3
5131,6
5132,3
5133,6
5134,3
5135,2
5136,0
5137,3
5138,6
5139,6
5140,6
5141,2
5142,6
5143,5
5144,3
5145,3
5146,4
5147,6
5148,3
5149,6
5150,5
5151,3
5152,5
5153,3
5154,5
5155,4
5156,5
5157,5
5158,6
5159,3
5160,5
5161,6
5162,5
5163,5
5164,6
5165,3
5166,6
5167,6
5168,5
5169,3
5170,5
5171,6
5172,3
5173,5
5174,2
5175,4
5176,4
5177,3
5178,6
5179,3
5180,3
5181,6
5182,5
5183,0
5184,5
5185,6
5186,3
5187,3
5188,3
5189,6
5190,6
5191,5
5192,6
5193,5
5194,6
5195,6
5196,4
5197,0
5198,5
5199,5
5200,6
5201,5
5202,2
5203,6
5204,3
5205,3
5206,2
5207,3
5208,3
5209,5
5210,6
5211,5
5212,5
5213,3
5214,6
5215,3
5216,5
5217,5
5218,6
5219,6
5220,2
5221,5
5222,5
5223,3
5224,3
5225,6
5226,3
5227,6
5228,6
5229,3
5230,5
5231,2
5232,6
5233,4
5234,6
5235,3
5236,5
5237,3
5238,3
5239,3
5240,3
5241,6
5242,2
5243,6
5244,6
5245,3
5246,6
5247,2
5248,5
5249,4
5250,3
5251,3
5252,5
5253,5
5254,3
5255,3
5256,6
5257,5
5258,2
5259,5
5260,4
5261,5
5262,3
5263,5
5264,6
5265,6
5266,6
5267,6
5268,3
5269,5
5270,3
5271,3
5272,2
5273,3
5274,6
5275,3
5276,4
5277,3
5278,2
5279,6
5280,4
5281,5
5282,3
5283,6
5284,6
5285,6
5286,6
5287,2
5288,2
5289,5
5290,3
5291,6
5292,4
5293,4
5294,4
5295,0
5296,5
5297,6
5298,5
5299,6
5300,5
5301,4
5302,4
5303,5
5304,5
5305,3
5306,3
5307,5
5308,6
5309,6
5310,3
5311,0
5312,6
5313,3
5314,6
5315,5
5316,5
5317,5
5318,3
5319,4
5320,3
5321,5
5322,6
5323,6
5324,5
5325,6
5326,5
5327,3
5328,6
5329,3
5330,5
5331,3
5332,3
5333,3
5334,3
5335,5
5336,5
5337,3
5338,5
5339,5
5340,3
5341,2
5342,4
5343,5
5344,3
5345,5
5346,3
5347,6
5348,6
5349,2
5350,6
5351,6
5352,6
5353,3
5354,6
5355,3
5356,3
5357,3
5358,6
5359,5
5360,4
5361,3
5362,2
5363,5
5364,5
5365,4
5366,2
5367,2
5368,3
5369,3
5370,3
5371,5
5372,0
5373,6
5374,3
5375,3
5376,3
5377,0
5378,3
5379,3
5380,5
5381,6
5382,3
5383,2
5384,5
5385,3
5386,3
5387,5
5388,2
5389,3
5390,5
5391,6
5392,0
5393,3
5394,6
5395,4
5396,4
5397,5
5398,5
5399,3
5400,3
5401,3
5402,5
5403,5
5404,6
5405,5
5406,3
5407,0
5408,6
5409,3
5410,3
5411,3
5412,0
5413,3
5414,4
5415,6
5416,6
5417,5
5418,6
5419,6
5420,3
5421,3
5422,6
5423,3
5424,0
5425,5
5426,6
5427,5
5428,5
5429,6
5430,4
5431,5
5432,6
5433,6
5434,5
5435,3
5436,3
5437,5
5438,3
5439,0
5440,5
5441,4
5442,3
5443,2
5444,6
5445,3
5446,5
5447,3
5448,5
5449,6
5450,5
5451,0
5452,5
5453,2
5454,3
5455,4
5456,4
5457,4
5458,2
5459,6
5460,5
5461,3
5462,2
5463,3
5464,3
5465,0
5466,3
5467,4
5468,0
5469,3
5470,3
5471,3
5472,3
5473,3
5474,2
5475,0
5476,6
5477,6
5478,5
5479,3
5480,6
5481,4
5482,6
5483,0
5484,6
5485,3
5486,0
5487,6
5488,3
5489,3
5490,3
5491,5
5492,2
5493,6
5494,3
5495,3
5496,5
5497,3
5498,6
5499,3
5500,3
5501,3
5502,3
5503,3
5504,5
5505,4
5506,6
5507,3
5508,5
5509,5
5510,3
5511,6
5512,0
5513,6
5514,6
5515,3
5516,6
5517,3
5518,5
5519,6
5520,5
5521,4
5522,3
5523,6
5524,5
5525,3
5526,6
5527,3
5528,5
5529,3
5530,2
5531,5
5532,6
5533,4
5534,6
5535,6
5536,3
5537,3
5538,5
5539,4
5540,5
5541,0
5542,4
5543,5
5544,6
5545,3
5546,3
5547,6
5548,3
5549,5
5550,5
5551,3
5552,6
5553,6
5554,6
5555,3
5556,3
5557,2
5558,4
5559,5
5560,3
5561,5
5562,4
5563,5
5564,5
5565,3
5566,5
5567,6
5568,6
5569,3
5570,6
5571,3
5572,3
5573,5
5574,3
5575,2
5576,5
5577,5
5578,6
5579,5
5580,5
5581,6
5582,3
5583,5
5584,3
5585,3
5586,3
5587,5
5588,3
5589,5
5590,5
5591,3
5592,3
5593,3
5594,5
5595,4
5596,6
5597,6
5598,3
5599,6
5600,6
5601,5
5602,6
5603,3
5604,3
5605,3
5606,2
5607,3
5608,5
5609,6
5610,5
5611,5
5612,6
5613,4
5614,6
5615,6
5616,4
5617,3
5618,6
5619,3
5620,5
5621,5
5622,6
5623,2
5624,5
5625,4
5626,3
5627,5
5628,5
5629,2
5630,6
5631,5
5632,5
5633,4
5634,3
5635,3
5636,0
5637,3
5638,6
5639,3
5640,3
5641,0
5642,5
5643,3
5644,3
5645,3
5646,3
5647,5
5648,6
5649,5
5650,3
5651,3
5652,3
5653,6
5654,6
5655,3
5656,5
5657,6
5658,3
5659,3
5660,5
5661,3
5662,4
5663,3
5664,4
5665,3
5666,3
5667,4
5668,3
5669,3
5670,6
5671,3
5672,4
5673,2
5674,5
5675,3
5676,4
5677,5
5678,3
5679,6
5680,5
5681,4
5682,5
5683,3
5684,5
5685,3
5686,3
5687,4
5688,4
5689,6
5690,6
5691,5
5692,5
5693,4
5694,6
5695,3
5696,2
5697,6
5698,2
5699,3
5700,5
5701,6
5702,6
5703,3
5704,4
5705,6
5706,4
5707,5
5708,6
5709,6
5710,5
5711,6
5712,5
5713,6
5714,4
5715,5
5716,5
5717,6
5718,0
5719,6
5720,3
5721,3
5722,3
5723,3
5724,4
5725,3
5726,3
5727,3
5728,3
5729,3
5730,5
5731,3
5732,4
5733,6
5734,6
5735,6
5736,3
5737,3
5738,3
5739,6
5740,3
5741,5
5742,5
5743,5
5744,6
5745,5
5746,6
5747,6
5748,6
5749,5
5750,6
5751,4
5752,6
5753,3
5754,3
5755,3
5756,5
5757,5
5758,3
5759,3
5760,5
5761,4
5762,5
5763,5
5764,6
5765,5
5766,6
5767,6
5768,6
5769,6
5770,3
5771,2
5772,0
5773,2
5774,4
5775,4
5776,5
5777,3
5778,6
5779,6
5780,2
5781,3
5782,6
5783,5
5784,5
5785,5
5786,4
5787,4
5788,5
5789,3
5790,6
5791,5
5792,3
5793,5
5794,6
5795,0
5796,3
